Title,Authors,Year,PDF Link
"Human-Aligned Calibration for AI-Assisted Decision Making","Nina Corvelo Benz, Manuel Rodriguez","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f1d1196426ba84f47d115cac3dcb9d8-Abstract-Conference.html-Paper.pdf"
"Transformer as a hippocampal memory consolidation model based on NMDAR-inspired nonlinearity","Dong Kyum Kim, Jea Kwon, Meeyoung Cha, C. Lee","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f1eb4c897e63870eee9a0a0f7a10332-Abstract-Conference.html-Paper.pdf"
"Gaussian Differential Privacy on Riemannian Manifolds","Yangdi Jiang, Xiaotian Chang, Yi Liu, Lei Ding, Linglong Kong, Bei Jiang","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f27964513a28d034530bfdd117ea31d-Abstract-Conference.html-Paper.pdf"
"Agnostically Learning Single-Index Models using Omnipredictors","Aravind Gollakota, Parikshit Gopalan, Adam Klivans, Konstantinos Stavropoulos","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f46ef5725a8eca24f7f24a17955ad1a-Abstract-Conference.html-Paper.pdf"
"On skip connections and normalisation layers in deep optimisation","Lachlan MacDonald, Jack Valmadre, Hemanth Saratchandran, Simon Lucey","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f4d6f8e0f4f543db12260696b2a3551-Abstract-Conference.html-Paper.pdf"
"Efficient Low-rank Backpropagation for Vision Transformer Adaptation","Yuedong Yang, Hung-Yueh Chiang, Guihong Li, Diana Marculescu, Radu Marculescu","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f75a57e9c71e8369da0150ea769d5a2-Abstract-Conference.html-Paper.pdf"
"AdaVAE: Bayesian Structural Adaptation for Variational Autoencoders","Paribesh Regmi, Rui Li","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f76a3a0f44263b5e56fec69ee1220f9-Abstract-Conference.html-Paper.pdf"
"Safety Verification of Decision-Tree Policies in Continuous Time","Christian Schilling, Anna Lukina, Emir Demirović, Kim Larsen","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f89a23a19d1617e7fb16d4f7a049ce2-Abstract-Conference.html-Paper.pdf"
"Quasi-Monte Carlo Graph Random Features","Isaac Reid, Krzysztof M Choromanski, Adrian Weller","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f9b3ee2bcea04b327c09d7e3145bd1e-Abstract-Conference.html-Paper.pdf"
"Functional Renyi Differential Privacy for Generative Modeling","Dihong Jiang, Sun Sun, Yaoliang Yu","2023","https://papers.nips.cc/paper_files/paper/2023/file/2f9ee101e35b890d9eae79ee27bcd69a-Abstract-Conference.html-Paper.pdf"
"FedL2P: Federated Learning to Personalize","Royson Lee, Minyoung Kim, Da Li, Xinchi Qiu, Timothy Hospedales, Ferenc Huszar, Nicholas Lane","2023","https://papers.nips.cc/paper_files/paper/2023/file/2fb57276bfbaf1b832d7bfcba36bb41c-Abstract-Conference.html-Paper.pdf"
"Learning Reliable Logical Rules with SATNet","Zhaoyu Li, Jinpei Guo, Yuhe Jiang, Xujie Si","2023","https://papers.nips.cc/paper_files/paper/2023/file/2ff46d83d1dcc063e075058b29d55efe-Abstract-Conference.html-Paper.pdf"
"Demo2Code: From Summarizing Demonstrations to Synthesizing Code via Extended Chain-of-Thought","Yuki Wang, Gonzalo Gonzalez-Pumariega, Yash Sharma, Sanjiban Choudhury","2023","https://papers.nips.cc/paper_files/paper/2023/file/30699996ff411d48903c9752b782a5c1-Abstract-Conference.html-Paper.pdf"
"Easy Learning from Label Proportions","Róbert Busa-Fekete, Heejin Choi, Travis Dick, Claudio Gentile, Andres Munoz Medina","2023","https://papers.nips.cc/paper_files/paper/2023/file/3085fd61063840fdb2e6eafac58589f8-Abstract-Conference.html-Paper.pdf"
"Jigsaw: Learning to Assemble Multiple Fractured Objects","Jiaxin Lu, Yifan Sun, Qixing Huang","2023","https://papers.nips.cc/paper_files/paper/2023/file/30ae2af8612ac74357363e8ae877d80c-Abstract-Conference.html-Paper.pdf"
"Persuading Farsighted Receivers in MDPs: the Power of Honesty","Martino Bernasconi, Matteo Castiglioni, Alberto Marchesi, Mirco Mutti","2023","https://papers.nips.cc/paper_files/paper/2023/file/30b28eb87fe7a6c4af8520293317d4c6-Abstract-Conference.html-Paper.pdf"
"When are ensembles really effective?","Ryan Theisen, Hyunsuk Kim, Yaoqing Yang, Liam Hodgkinson, Michael W. Mahoney","2023","https://papers.nips.cc/paper_files/paper/2023/file/30b6fa308e62ed52180c31ae3ba6bb0a-Abstract-Conference.html-Paper.pdf"
"A Unified Approach to Domain Incremental Learning with Memory: Theory and Algorithm","Haizhou Shi, Hao Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/30d046e94d7b8037d6ef27c4357a8dd4-Abstract-Conference.html-Paper.pdf"
"Few-Shot Class-Incremental Learning via Training-Free Prototype Calibration","Qi-Wei Wang, Da-Wei Zhou, Yi-Kai Zhang, De-Chuan Zhan, Han-Jia Ye","2023","https://papers.nips.cc/paper_files/paper/2023/file/30dfe47a3ccbee68cffa0c19ccb1bc00-Abstract-Conference.html-Paper.pdf"
"RADAR: Robust AI-Text Detection via Adversarial Learning","Xiaomeng Hu, Pin-Yu Chen, Tsung-Yi Ho","2023","https://papers.nips.cc/paper_files/paper/2023/file/30e15e5941ae0cdab7ef58cc8d59a4ca-Abstract-Conference.html-Paper.pdf"
"Alleviating the Semantic Gap for Generalized fMRI-to-Image Reconstruction","Tao Fang, Qian Zheng, Gang Pan","2023","https://papers.nips.cc/paper_files/paper/2023/file/3106c718fe84b91fc301fe2f5b738448-Abstract-Conference.html-Paper.pdf"
"Softmax Output Approximation for Activation Memory-Efficient Training of Attention-based Networks","Changhyeon Lee, Seulki Lee","2023","https://papers.nips.cc/paper_files/paper/2023/file/311257424b6d80e930fc93b224f0a63e-Abstract-Conference.html-Paper.pdf"
"Data Portraits: Recording Foundation Model Training Data","Marc Marone, Benjamin Van Durme","2023","https://papers.nips.cc/paper_files/paper/2023/file/3112ee706d21d734c15532c1239773e1-Abstract-Datasets_and_Benchmarks.html-Paper.pdf"
"Memory Efficient Optimizers with 4-bit States","Bingrui Li, Jianfei Chen, Jun Zhu","2023","https://papers.nips.cc/paper_files/paper/2023/file/3122aaa22b2fe83f9cead1a696f65ceb-Abstract-Conference.html-Paper.pdf"
"Replicable Reinforcement Learning","Eric Eaton, Marcel Hussing, Michael Kearns, Jessica Sorrell","2023","https://papers.nips.cc/paper_files/paper/2023/file/313829757739365201b5adb3a1cbd9bd-Abstract-Conference.html-Paper.pdf"
"Make Pre-trained Model Reversible: From Parameter to Memory Efficient Fine-Tuning","Baohao Liao, Shaomu Tan, Christof Monz","2023","https://papers.nips.cc/paper_files/paper/2023/file/3151e460c41ba67dc55412861184ef35-Abstract-Conference.html-Paper.pdf"
"Design from Policies: Conservative Test-Time Adaptation for Offline Policy Optimization","Jinxin Liu, Hongyin Zhang, Zifeng Zhuang, Yachen Kang, Donglin Wang, Bin Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/31610e68fe41a62e460e044216a10766-Abstract-Conference.html-Paper.pdf"
"Lightweight Vision Transformer with Bidirectional Interaction","Qihang Fan, Huaibo Huang, Xiaoqiang Zhou, Ran He","2023","https://papers.nips.cc/paper_files/paper/2023/file/3170de57bc1899315b97712043d8bb22-Abstract-Conference.html-Paper.pdf"
"Fused Gromov-Wasserstein Graph Mixup for Graph-level Classifications","Xinyu Ma, Xu Chu, Yasha Wang, Yang Lin, Junfeng Zhao, Liantao Ma, Wenwu Zhu","2023","https://papers.nips.cc/paper_files/paper/2023/file/3173c427cb4ed2d5eaab029c17f221ae-Abstract-Conference.html-Paper.pdf"
"Modeling Dynamics over Meshes with Gauge Equivariant Nonlinear Message Passing","Jung Yeon Park, Lawson Wong, Robin Walters","2023","https://papers.nips.cc/paper_files/paper/2023/file/317470b3fde29f3bb8d6dee563afffc4-Abstract-Conference.html-Paper.pdf"
"ASIF: Coupled Data Turns Unimodal Models to Multimodal without Training","Antonio Norelli, Marco Fumero, Valentino Maiorca, Luca Moschella, Emanuele Rodolà, Francesco Locatello","2023","https://papers.nips.cc/paper_files/paper/2023/file/3186591903d9db31770ad131adb5ceb4-Abstract-Conference.html-Paper.pdf"
"A Metadata-Driven Approach to Understand Graph Neural Networks","Ting Wei Li, Qiaozhu Mei, Jiaqi Ma","2023","https://papers.nips.cc/paper_files/paper/2023/file/31994923f58ae5b2d661b300bd439107-Abstract-Conference.html-Paper.pdf"
"Multimodal Deep Learning Model Unveils Behavioral Dynamics of V1 Activity in Freely Moving Mice","Aiwen Xu, Yuchen Hou, Cristopher Niell, Michael Beyeler","2023","https://papers.nips.cc/paper_files/paper/2023/file/31a19921acd38cdf7a8c86ec032cef2d-Abstract-Conference.html-Paper.pdf"
"Goal-conditioned Offline Planning from Curious Exploration","Marco Bagatella, Georg Martius","2023","https://papers.nips.cc/paper_files/paper/2023/file/31ceb5aed43e2ec1b132e389cc1dcb56-Abstract-Conference.html-Paper.pdf"
"Rethinking the Role of Token Retrieval in Multi-Vector Retrieval","Jinhyuk Lee, Zhuyun Dai, Sai Meher Karthik Duddu, Tao Lei, Iftekhar Naim, Ming-Wei Chang, Vincent Zhao","2023","https://papers.nips.cc/paper_files/paper/2023/file/31d997278ee9069d6721bc194174bb4c-Abstract-Conference.html-Paper.pdf"
"Optimal Exploration for Model-Based RL in Nonlinear Systems","Andrew Wagenmaker, Guanya Shi, Kevin G. Jamieson","2023","https://papers.nips.cc/paper_files/paper/2023/file/31e018f43ab9c7065c058cc2c5848128-Abstract-Conference.html-Paper.pdf"
"ELDEN: Exploration via Local Dependencies","Zizhao Wang, Jiaheng Hu, Peter Stone, Roberto Martín-Martín","2023","https://papers.nips.cc/paper_files/paper/2023/file/31ed129feae64a7e44a15b148c15558d-Abstract-Conference.html-Paper.pdf"
"Maximization of Average Precision for Deep Learning with Adversarial Ranking Robustness","Gang Li, Wei Tong, Tianbao Yang","2023","https://papers.nips.cc/paper_files/paper/2023/file/31f04c174a6af322e9417b7a9a91097a-Abstract-Conference.html-Paper.pdf"
"Act As You Wish: Fine-Grained Control of Motion Diffusion Model with Hierarchical Semantic Graphs","Peng Jin, Yang Wu, Yanbo Fan, Zhongqian Sun, Wei Yang, Li Yuan","2023","https://papers.nips.cc/paper_files/paper/2023/file/31fc85f7461ce71eadf27fb7281973bd-Abstract-Conference.html-Paper.pdf"
"DynaDojo: An Extensible Platform for Benchmarking Scaling in Dynamical System Identification","Logan M Bhamidipaty, Tommy Bruzzese, Caryn Tran, Rami Ratl Mrad, Maxinder S. Kanwal","2023","https://papers.nips.cc/paper_files/paper/2023/file/32093649cbbcff773d9a991d8c30a7fe-Abstract-Datasets_and_Benchmarks.html-Paper.pdf"
"Online Constrained Meta-Learning: Provable Guarantees for Generalization","Siyuan Xu, Minghui Zhu","2023","https://papers.nips.cc/paper_files/paper/2023/file/320e941f53db45bddc8757d1c8c4f6aa-Abstract-Conference.html-Paper.pdf"
"Convergence of mean-field Langevin dynamics: time-space discretization, stochastic gradient, and variance reduction","Taiji Suzuki, Denny Wu, Atsushi Nitanda","2023","https://papers.nips.cc/paper_files/paper/2023/file/32133a6a24d6554263d3584e3ac10faa-Abstract-Conference.html-Paper.pdf"
"Public Opinion Field Effect Fusion in Representation Learning for Trending Topics Diffusion","Junliang Li, Yang Yajun, Qinghua Hu, Xin Wang, Hong Gao","2023","https://papers.nips.cc/paper_files/paper/2023/file/32246544c237164c365c0527b677a79a-Abstract-Conference.html-Paper.pdf"
"Distributional Pareto-Optimal Multi-Objective Reinforcement Learning","Xin-Qiang Cai, Pushi Zhang, Li Zhao, Jiang Bian, Masashi Sugiyama, Ashley Llorens","2023","https://papers.nips.cc/paper_files/paper/2023/file/32285dd184dbfc33cb2d1f0db53c23c5-Abstract-Conference.html-Paper.pdf"
"Large Language Models Are Latent Variable Models: Explaining and Finding Good Demonstrations for In-Context Learning","Xinyi Wang, Wanrong Zhu, Michael Saxon, Mark Steyvers, William Yang Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/3255a7554605a88800f4e120b3a929e1-Abstract-Conference.html-Paper.pdf"
"Physics-Driven ML-Based Modelling for Correcting Inverse Estimation","ruiyuan kang, Tingting Mu, Panagiotis Liatsis, Dimitrios Kyritsis","2023","https://papers.nips.cc/paper_files/paper/2023/file/3268353cd4ff87451347f242c7401773-Abstract-Conference.html-Paper.pdf"
"One-Pass Distribution Sketch for Measuring Data Heterogeneity in Federated Learning","Zichang Liu, Zhaozhuo Xu, Benjamin Coleman, Anshumali Shrivastava","2023","https://papers.nips.cc/paper_files/paper/2023/file/32c2f3e0a44d55820da7fbcee0a1d95c-Abstract-Conference.html-Paper.pdf"
"Kernel-Based Tests for Likelihood-Free Hypothesis Testing","Patrik Robert Gerber, Tianze Jiang, Yury Polyanskiy, Rui Sun","2023","https://papers.nips.cc/paper_files/paper/2023/file/32c6d65ec2591dfcfb3f0e345a51f585-Abstract-Conference.html-Paper.pdf"
"Deep Equilibrium Based Neural Operators for Steady-State PDEs","Tanya Marwah, Ashwini Pokle, J. Zico Kolter, Zachary Lipton, Jianfeng Lu, Andrej Risteski","2023","https://papers.nips.cc/paper_files/paper/2023/file/32cc61322f1e2f56f989d29ccc7cfbb7-Abstract-Conference.html-Paper.pdf"
"An Efficient and Robust Framework for Approximate Nearest Neighbor Search with Attribute Constraint","Mengzhao Wang, Lingwei Lv, Xiaoliang Xu, Yuxiang Wang, Qiang Yue, Jiongkang Ni","2023","https://papers.nips.cc/paper_files/paper/2023/file/32e41d6b0a51a63a9a90697da19d235d-Abstract-Conference.html-Paper.pdf"
"Parameter-efficient Tuning of Large-scale Multimodal Foundation Model","Haixin Wang, Xinlong Yang, Jianlong Chang, Dian Jin, Jinan Sun, Shikun Zhang, Xiao Luo, Qi Tian","2023","https://papers.nips.cc/paper_files/paper/2023/file/32ebb6b560ee58abbdae834e5f37cb5d-Abstract-Conference.html-Paper.pdf"
"Balance, Imbalance, and Rebalance: Understanding Robust Overfitting from a Minimax Game Perspective","Yifei Wang, Liangchen Li, Jiansheng Yang, Zhouchen Lin, Yisen Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/32f9049217da6e718a426b07242dff73-Abstract-Conference.html-Paper.pdf"
"Should I Stop or Should I Go: Early Stopping with Heterogeneous Populations","Hammaad Adam, Fan Yin, Huibin Hu, Neil Tenenholtz, Lorin Crawford, Lester Mackey, Allison Koenecke","2023","https://papers.nips.cc/paper_files/paper/2023/file/3322a9a72a1707de14badd5e552ff466-Abstract-Conference.html-Paper.pdf"
"Adaptive Privacy Composition for Accuracy-first Mechanisms","Ryan M. Rogers, Gennady Samorodnitsk, Steven Z. Wu, Aaditya Ramdas","2023","https://papers.nips.cc/paper_files/paper/2023/file/33301bb40020a56ef56b8b5081e5c4d5-Abstract-Conference.html-Paper.pdf"
"CaMP: Causal Multi-policy Planning for Interactive Navigation in Multi-room Scenes","Xiaohan Wang, Yuehu Liu, Xinhang Song, Beibei Wang, Shuqiang Jiang","2023","https://papers.nips.cc/paper_files/paper/2023/file/333581887bf483296118a97773cab0c1-Abstract-Conference.html-Paper.pdf"
"DiffSketcher: Text Guided Vector Sketch Synthesis through Latent Diffusion Models","XiMing Xing, Chuang Wang, Haitao Zhou, Jing Zhang, Qian Yu, Dong Xu","2023","https://papers.nips.cc/paper_files/paper/2023/file/333e67fc4728f147d31608db3ca78e09-Abstract-Conference.html-Paper.pdf"
"Mix-of-Show: Decentralized Low-Rank Adaptation for Multi-Concept Customization of Diffusion Models","Yuchao Gu, Xintao Wang, Jay Zhangjie Wu, Yujun Shi, Yunpeng Chen, Zihan Fan, WUYOU XIAO, Rui Zhao, Shuning Chang, Weijia Wu, Yixiao Ge, Ying Shan, Mike Zheng Shou","2023","https://papers.nips.cc/paper_files/paper/2023/file/3340ee1e4a8bad8d32c35721712b4d0a-Abstract-Conference.html-Paper.pdf"
"ImageReward: Learning and Evaluating Human Preferences for Text-to-Image Generation","Jiazheng Xu, Xiao Liu, Yuchen Wu, Yuxuan Tong, Qinkai Li, Ming Ding, Jie Tang, Yuxiao Dong","2023","https://papers.nips.cc/paper_files/paper/2023/file/33646ef0ed554145eab65f6250fab0c9-Abstract-Conference.html-Paper.pdf"
"To Stay or Not to Stay in the Pre-train Basin: Insights on Ensembling in Transfer Learning","Ildus Sadrtdinov, Dmitrii Pozdeev, Dmitry P. Vetrov, Ekaterina Lobacheva","2023","https://papers.nips.cc/paper_files/paper/2023/file/336572db3e99930814d6b328d4220cb6-Abstract-Conference.html-Paper.pdf"
"Statistical Limits of Adaptive Linear Models: Low-Dimensional Estimation and Inference","Licong Lin, Mufang Ying, Suvrojit Ghosh, Koulik Khamaru, Cun-Hui Zhang","2023","https://papers.nips.cc/paper_files/paper/2023/file/3368e8f592b0d46ed85def795fd5168f-Abstract-Conference.html-Paper.pdf"
"Future-Dependent Value-Based Off-Policy Evaluation in POMDPs","Masatoshi Uehara, Haruka Kiyohara, Andrew Bennett, Victor Chernozhukov, Nan Jiang, Nathan Kallus, Chengchun Shi, Wen Sun","2023","https://papers.nips.cc/paper_files/paper/2023/file/3380e8116452e0efbf36f35d95e88c94-Abstract-Conference.html-Paper.pdf"
"Visual Explanations of Image-Text Representations via Multi-Modal Information Bottleneck Attribution","Ying Wang, Tim G. J. Rudner, Andrew G. Wilson","2023","https://papers.nips.cc/paper_files/paper/2023/file/339caf45a6fa281cae8adc6465343464-Abstract-Conference.html-Paper.pdf"
"PlanE: Representation Learning over Planar Graphs","Radoslav Dimitrov, Zeyang Zhao, Ralph Abboud, Ismail Ceylan","2023","https://papers.nips.cc/paper_files/paper/2023/file/33b47b3d2441a17b95344cd635f3dd01-Abstract-Conference.html-Paper.pdf"
"Optimal Regret Is Achievable with Bounded Approximate Inference Error: An Enhanced Bayesian Upper Confidence Bound Framework","Ziyi Huang, Henry Lam, Amirhossein Meisami, Haofeng Zhang","2023","https://papers.nips.cc/paper_files/paper/2023/file/33bb58be3f0e903c75afa73d75b5c67e-Abstract-Conference.html-Paper.pdf"
"Any-to-Any Generation via Composable Diffusion","Zineng Tang, Ziyi Yang, Chenguang Zhu, Michael Zeng, Mohit Bansal","2023","https://papers.nips.cc/paper_files/paper/2023/file/33edf072fe44f19079d66713a1831550-Abstract-Conference.html-Paper.pdf"
"Rank-DETR for High Quality Object Detection","Yifan Pu, Weicong Liang, Yiduo Hao, YUHUI YUAN, Yukang Yang, Chao Zhang, Han Hu, Gao Huang","2023","https://papers.nips.cc/paper_files/paper/2023/file/34074479ee2186a9f236b8fd03635372-Abstract-Conference.html-Paper.pdf"
"Towards Efficient Pre-Trained Language Model via Feature Correlation Distillation","Kun Huang, Xin Guo, Meng Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/34260a400e39a802961470b3d3de99cc-Abstract-Conference.html-Paper.pdf"
"Simple and Asymmetric Graph Contrastive Learning without Augmentations","Teng Xiao, Huaisheng Zhu, Zhengyu Chen, Suhang Wang","2023","https://papers.nips.cc/paper_files/paper/2023/file/3430bcc30cdaabd0bf6c5d0c31bda67c-Abstract-Conference.html-Paper.pdf"
"Large-Scale Distributed Learning via Private On-Device LSH","Tahseen Rabbani, Marco Bornstein, Furong Huang","2023","https://papers.nips.cc/paper_files/paper/2023/file/34345e243156da67605d4b63d71c8d98-Abstract-Conference.html-Paper.pdf"
"Facilitating Graph Neural Networks with Random Walk on Simplicial Complexes","Cai Zhou, Xiyuan Wang, Muhan Zhang","2023","https://papers.nips.cc/paper_files/paper/2023/file/345208bdbbb6104616311dfc1d093fe7-Abstract-Conference.html-Paper.pdf"
